file_id,file_name,case_id,sample_id,portion_id,analyte_id,aliquots_id,project_id
e10aaba3-1a82-405e-8fc5-81594351b775,bbe66330-7ed8-4c41-bfa9-53bdfce3cc1f.rna_seq.augmented_star_gene_counts.tsv,TCGA-96-7545,TCGA-96-7545-01A,TCGA-96-7545-01A-21,TCGA-96-7545-01A-21R,TCGA-96-7545-01A-21R-2045-07,TCGA-LUSC
0f6c6bd3-2f1c-4358-9ce0-00cbef1693bc,fdc57820-1370-4386-af1b-35dc4ed7f2d7.rna_seq.augmented_star_gene_counts.tsv,TCGA-60-2711,TCGA-60-2711-01A,TCGA-60-2711-01A-01,TCGA-60-2711-01A-01R,TCGA-60-2711-01A-01R-0851-07,TCGA-LUSC
c57d8af8-d433-4df9-ba01-455496f8f867,d5d316ad-173b-40bf-b91c-2e38393fed85.rna_seq.augmented_star_gene_counts.tsv,TCGA-18-5595,TCGA-18-5595-01A,TCGA-18-5595-01A-01,TCGA-18-5595-01A-01R,TCGA-18-5595-01A-01R-1635-07,TCGA-LUSC
8c031ef8-4038-453e-a5e6-db3198657233,06cbd6ea-06b8-408f-96b3-aeff8b977b1e.rna_seq.augmented_star_gene_counts.tsv,TCGA-33-4538,TCGA-33-4538-01A,TCGA-33-4538-01A-01,TCGA-33-4538-01A-01R,TCGA-33-4538-01A-01R-1201-07,TCGA-LUSC
c65132d7-6682-423e-a972-0e0b499275b4,924217b0-1e3e-4c5d-91fb-69fd5831532b.rna_seq.augmented_star_gene_counts.tsv,TCGA-43-A474,TCGA-43-A474-01A,TCGA-43-A474-01A-11,TCGA-43-A474-01A-11R,TCGA-43-A474-01A-11R-A24H-07,TCGA-LUSC
62c0d1a5-7c0a-412a-bf02-af9240195b90,0403c63c-8013-474c-a885-3830dbac4187.rna_seq.augmented_star_gene_counts.tsv,TCGA-18-3416,TCGA-18-3416-01A,TCGA-18-3416-01A-01,TCGA-18-3416-01A-01R,TCGA-18-3416-01A-01R-0980-07,TCGA-LUSC
db225ac9-c998-42ad-9181-a075ec0f7c47,85b2ba06-6bdb-478f-b0ec-f048d08e564d.rna_seq.augmented_star_gene_counts.tsv,TCGA-60-2721,TCGA-60-2721-01A,TCGA-60-2721-01A-01,TCGA-60-2721-01A-01R,TCGA-60-2721-01A-01R-0851-07,TCGA-LUSC
6d233871-9022-4a62-b7b2-00f43f645421,7c8ad944-10d4-42d6-a715-ff998730da92.rna_seq.augmented_star_gene_counts.tsv,TCGA-51-6867,TCGA-51-6867-01A,TCGA-51-6867-01A-11,TCGA-51-6867-01A-11R,TCGA-51-6867-01A-11R-2045-07,TCGA-LUSC
7d832824-0767-4801-b8bb-4ac0a231511f,88b5b2e0-8964-430c-b8cc-a073bc16810e.rna_seq.augmented_star_gene_counts.tsv,TCGA-66-2756,TCGA-66-2756-01A,TCGA-66-2756-01A-01,TCGA-66-2756-01A-01R,TCGA-66-2756-01A-01R-0851-07,TCGA-LUSC
80f4c1e6-573a-4ac9-bdec-96c0a0da49f0,58cab238-8bc8-468f-bc7a-7a10178ac751.rna_seq.augmented_star_gene_counts.tsv,TCGA-MF-A522,TCGA-MF-A522-01A,TCGA-MF-A522-01A-11,TCGA-MF-A522-01A-11R,TCGA-MF-A522-01A-11R-A262-07,TCGA-LUSC
2e192b44-dac3-477b-bc68-65d46b8c1a64,aa231a79-e3be-4103-8a91-e6c1536db843.rna_seq.augmented_star_gene_counts.tsv,TCGA-34-8455,TCGA-34-8455-01A,TCGA-34-8455-01A-11,TCGA-34-8455-01A-11R,TCGA-34-8455-01A-11R-2326-07,TCGA-LUSC
7dc40d65-c112-4490-ab18-9abd95c8825e,a22b62ac-3a98-495c-a64e-8ed21e101d6d.rna_seq.augmented_star_gene_counts.tsv,TCGA-43-8118,TCGA-43-8118-01A,TCGA-43-8118-01A-11,TCGA-43-8118-01A-11R,TCGA-43-8118-01A-11R-2403-07,TCGA-LUSC
e464e573-8420-4516-a4b0-27850d3a18dd,e3ef1128-694c-48d6-81ee-62f0ea6ec582.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-8355,TCGA-85-8355-01A,TCGA-85-8355-01A-11,TCGA-85-8355-01A-11R,TCGA-85-8355-01A-11R-2296-07,TCGA-LUSC
c7806e11-290c-49e1-90ef-75941b441fce,c1d52374-fc57-4ffe-85df-8352ed9c736e.rna_seq.augmented_star_gene_counts.tsv,TCGA-34-7107,TCGA-34-7107-01A,TCGA-34-7107-01A-11,TCGA-34-7107-01A-11R,TCGA-34-7107-01A-11R-1949-07,TCGA-LUSC
de7f2bf9-7cf5-4e97-8c51-df5afd1b0246,aa1a59f9-7d12-4e76-a1ad-a6b2de62c4b0.rna_seq.augmented_star_gene_counts.tsv,TCGA-63-A5MM,TCGA-63-A5MM-01A,TCGA-63-A5MM-01A-11,TCGA-63-A5MM-01A-11R,TCGA-63-A5MM-01A-11R-A26W-07,TCGA-LUSC
e24c79d8-899c-48bd-8a20-0a848cdb9993,c1a63ccc-f2a3-48eb-b010-09727bf16e43.rna_seq.augmented_star_gene_counts.tsv,TCGA-37-4130,TCGA-37-4130-01A,TCGA-37-4130-01A-01,TCGA-37-4130-01A-01R,TCGA-37-4130-01A-01R-1100-07,TCGA-LUSC
343f1771-4a3d-4a03-9eb0-319dada0b373,042d1918-78a0-4655-a421-0c8b38538170.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-A4QQ,TCGA-85-A4QQ-01A,TCGA-85-A4QQ-01A-41,TCGA-85-A4QQ-01A-41R,TCGA-85-A4QQ-01A-41R-A262-07,TCGA-LUSC
cded92df-9367-4ee5-930c-6c87bf2c8eb0,a07f82d9-44a6-41ac-97bb-52a14ba37f34.rna_seq.augmented_star_gene_counts.tsv,TCGA-18-5592,TCGA-18-5592-01A,TCGA-18-5592-01A-01,TCGA-18-5592-01A-01R,TCGA-18-5592-01A-01R-1635-07,TCGA-LUSC
01977422-7f46-41d2-bc19-ed0093af8f25,4530f311-bd26-406c-a977-e62ad5cb5b31.rna_seq.augmented_star_gene_counts.tsv,TCGA-39-5016,TCGA-39-5016-01A,TCGA-39-5016-01A-01,TCGA-39-5016-01A-01R,TCGA-39-5016-01A-01R-1443-07,TCGA-LUSC
383470fe-2f7b-4ee7-aa59-f8238df585f7,eaa2f4ac-783a-472f-a3f9-b385ff854c1c.rna_seq.augmented_star_gene_counts.tsv,TCGA-58-8387,TCGA-58-8387-01A,TCGA-58-8387-01A-11,TCGA-58-8387-01A-11R,TCGA-58-8387-01A-11R-2296-07,TCGA-LUSC
741148a5-d9b6-412d-9dfe-a5ccd9717de5,0579a43e-3d6a-4b55-b7b6-e46f2f826a63.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-A4CL,TCGA-85-A4CL-01A,TCGA-85-A4CL-01A-41,TCGA-85-A4CL-01A-41R,TCGA-85-A4CL-01A-41R-A26W-07,TCGA-LUSC
44959554-954a-43aa-aa22-1b2db64a790f,fd05ecb5-b9c5-4396-b0f3-82c67b2d70e3.rna_seq.augmented_star_gene_counts.tsv,TCGA-52-7809,TCGA-52-7809-01A,TCGA-52-7809-01A-21,TCGA-52-7809-01A-21R,TCGA-52-7809-01A-21R-2125-07,TCGA-LUSC
6050828b-0a01-44d5-993f-b9f7ef35a015,44c55465-02cd-4dca-8bc9-130d956ac143.rna_seq.augmented_star_gene_counts.tsv,TCGA-63-A5MN,TCGA-63-A5MN-01A,TCGA-63-A5MN-01A-22,TCGA-63-A5MN-01A-22R,TCGA-63-A5MN-01A-22R-A27Q-07,TCGA-LUSC
e440451a-d436-4933-885b-3951e0767b42,53d0ee2e-7214-4180-8688-95009289cfdf.rna_seq.augmented_star_gene_counts.tsv,TCGA-21-1079,TCGA-21-1079-01A,TCGA-21-1079-01A-01,TCGA-21-1079-01A-01R,TCGA-21-1079-01A-01R-0692-07,TCGA-LUSC
858abd7d-396c-4dd3-b570-94f99ac9b9c0,2274e33f-7c66-441f-b480-044b26c44a6a.rna_seq.augmented_star_gene_counts.tsv,TCGA-33-AASJ,TCGA-33-AASJ-01A,TCGA-33-AASJ-01A-11,TCGA-33-AASJ-01A-11R,TCGA-33-AASJ-01A-11R-A405-07,TCGA-LUSC
ab355a1f-46ca-43c6-a125-9a9bd55fea4f,329bb593-6a8e-4df8-837f-639279f2abf1.rna_seq.augmented_star_gene_counts.tsv,TCGA-66-2777,TCGA-66-2777-01A,TCGA-66-2777-01A-01,TCGA-66-2777-01A-01R,TCGA-66-2777-01A-01R-1201-07,TCGA-LUSC
f60cd94a-dd5f-4cbb-86e9-c5c97713fd04,58bd16cc-d999-4d09-9205-82cc216a0d88.rna_seq.augmented_star_gene_counts.tsv,TCGA-56-7580,TCGA-56-7580-01A,TCGA-56-7580-01A-11,TCGA-56-7580-01A-11R,TCGA-56-7580-01A-11R-2045-07,TCGA-LUSC
d30a480e-39a4-42e6-922b-c5cda6826687,b0cd445b-e669-4047-8ed5-79824be3938b.rna_seq.augmented_star_gene_counts.tsv,TCGA-66-2770,TCGA-66-2770-01A,TCGA-66-2770-01A-01,TCGA-66-2770-01A-01R,TCGA-66-2770-01A-01R-0851-07,TCGA-LUSC
8af8a3a5-8f98-4e93-abf5-bb401716bbed,aea2f863-1b45-404f-9a46-afb85ff47f02.rna_seq.augmented_star_gene_counts.tsv,TCGA-60-2726,TCGA-60-2726-01A,TCGA-60-2726-01A-01,TCGA-60-2726-01A-01R,TCGA-60-2726-01A-01R-0851-07,TCGA-LUSC
4473e5ec-dee9-462c-8433-c51b29c4626e,0e47b8bb-679b-4942-8759-7388abe9aacb.rna_seq.augmented_star_gene_counts.tsv,TCGA-37-A5EN,TCGA-37-A5EN-01A,TCGA-37-A5EN-01A-21,TCGA-37-A5EN-01A-21R,TCGA-37-A5EN-01A-21R-A26W-07,TCGA-LUSC
fa688f22-0772-4994-b019-0f3e23b3bf12,079b5158-da4f-4da0-a9fd-dc54e52ba307.rna_seq.augmented_star_gene_counts.tsv,TCGA-33-4566,TCGA-33-4566-01A,TCGA-33-4566-01A-01,TCGA-33-4566-01A-01R,TCGA-33-4566-01A-01R-1443-07,TCGA-LUSC
06ca30ec-156b-4f5e-9466-4563296a589d,e8fbb9e4-a42d-4bfe-8001-31505fc33a4e.rna_seq.augmented_star_gene_counts.tsv,TCGA-58-8388,TCGA-58-8388-01A,TCGA-58-8388-01A-11,TCGA-58-8388-01A-11R,TCGA-58-8388-01A-11R-2326-07,TCGA-LUSC
4881f536-790c-4c1c-9c19-d1c00057664f,c45b709b-951c-4382-9e91-0d38c7bc559f.rna_seq.augmented_star_gene_counts.tsv,TCGA-68-8251,TCGA-68-8251-01A,TCGA-68-8251-01A-11,TCGA-68-8251-01A-11R,TCGA-68-8251-01A-11R-2296-07,TCGA-LUSC
9f5d177b-cf6e-4d5c-869d-845c8aa6fb73,ff06afdf-d79c-4f6b-a8ea-ef81b478bea7.rna_seq.augmented_star_gene_counts.tsv,TCGA-66-2771,TCGA-66-2771-01A,TCGA-66-2771-01A-01,TCGA-66-2771-01A-01R,TCGA-66-2771-01A-01R-0980-07,TCGA-LUSC
4213466a-89e1-4273-92b0-948e921fd59a,8c686928-1b0b-409b-90c4-c18015a70b52.rna_seq.augmented_star_gene_counts.tsv,TCGA-34-5927,TCGA-34-5927-01A,TCGA-34-5927-01A-11,TCGA-34-5927-01A-11R,TCGA-34-5927-01A-11R-1820-07,TCGA-LUSC
9a535718-1719-4f78-a2fd-8cacd335efe8,d2de525f-e7d6-41d8-9706-f1746c9706d4.rna_seq.augmented_star_gene_counts.tsv,TCGA-21-1071,TCGA-21-1071-01A,TCGA-21-1071-01A-01,TCGA-21-1071-01A-01R,TCGA-21-1071-01A-01R-0692-07,TCGA-LUSC
89cdd19d-b0ee-4ae8-ac32-b2c938058472,570f101c-637a-453c-946d-795b7ae05ff9.rna_seq.augmented_star_gene_counts.tsv,TCGA-39-5011,TCGA-39-5011-01A,TCGA-39-5011-01A-01,TCGA-39-5011-01A-01R,TCGA-39-5011-01A-01R-1443-07,TCGA-LUSC
5fb9c871-c521-4253-ab5e-135d23b8230a,6bd8c4ec-61c9-426a-8ad1-8becd5d8cdc9.rna_seq.augmented_star_gene_counts.tsv,TCGA-37-3783,TCGA-37-3783-01A,TCGA-37-3783-01A-01,TCGA-37-3783-01A-01R,TCGA-37-3783-01A-01R-1201-07,TCGA-LUSC
fd1da1e9-1fef-4037-ba7e-e83e958f7834,5c6bb775-aaa5-4b5f-90be-86926549ae90.rna_seq.augmented_star_gene_counts.tsv,TCGA-77-6844,TCGA-77-6844-01A,TCGA-77-6844-01A-11,TCGA-77-6844-01A-11R,TCGA-77-6844-01A-11R-1949-07,TCGA-LUSC
e890955f-3a56-4ce0-a744-747b49c5b4cb,56b5f041-5a1b-4823-ad3b-c7f80e9d8f20.rna_seq.augmented_star_gene_counts.tsv,TCGA-66-2800,TCGA-66-2800-01A,TCGA-66-2800-01A-01,TCGA-66-2800-01A-01R,TCGA-66-2800-01A-01R-1201-07,TCGA-LUSC
0614c3dd-673e-4dd4-9c5b-4311176b34d1,26e083d8-9d89-440c-a98e-22ce75265eff.rna_seq.augmented_star_gene_counts.tsv,TCGA-56-7582,TCGA-56-7582-01A,TCGA-56-7582-01A-11,TCGA-56-7582-01A-11R,TCGA-56-7582-01A-11R-2045-07,TCGA-LUSC
5df6cdee-9f9e-4dfe-9f40-72727a9e0b15,58c8c207-21f4-489a-87e8-d1493970482d.rna_seq.augmented_star_gene_counts.tsv,TCGA-34-5240,TCGA-34-5240-01A,TCGA-34-5240-01A-01,TCGA-34-5240-01A-01R,TCGA-34-5240-01A-01R-1443-07,TCGA-LUSC
d89f60e5-23be-42ed-86ed-4ae80a6a1baa,515add64-0ee2-48cb-a5ce-fc26398a671e.rna_seq.augmented_star_gene_counts.tsv,TCGA-63-6202,TCGA-63-6202-01A,TCGA-63-6202-01A-11,TCGA-63-6202-01A-11R,TCGA-63-6202-01A-11R-1820-07,TCGA-LUSC
5612d369-8009-4b81-89da-b2d396445e35,51e40bd0-3142-4f17-969c-840c76f9838f.rna_seq.augmented_star_gene_counts.tsv,TCGA-NC-A5HM,TCGA-NC-A5HM-01A,TCGA-NC-A5HM-01A-12,TCGA-NC-A5HM-01A-12R,TCGA-NC-A5HM-01A-12R-A26W-07,TCGA-LUSC
5c245ac1-a5d7-4c07-8b74-fafba8fc9e5d,8c0cab37-8256-4d01-bd3f-a888514986bc.rna_seq.augmented_star_gene_counts.tsv,TCGA-63-5131,TCGA-63-5131-01A,TCGA-63-5131-01A-01,TCGA-63-5131-01A-01R,TCGA-63-5131-01A-01R-1443-07,TCGA-LUSC
723a8c8e-03e4-4f77-9944-f0c4a42ec3ce,d2cee676-1fc7-4cad-8214-5ee8dce19b44.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-8580,TCGA-85-8580-01A,TCGA-85-8580-01A-31,TCGA-85-8580-01A-31R,TCGA-85-8580-01A-31R-2403-07,TCGA-LUSC
e95d92be-5170-46c5-884b-f88195d549ed,6df808d4-b660-463e-ab2d-cc31f173fce8.rna_seq.augmented_star_gene_counts.tsv,TCGA-77-8146,TCGA-77-8146-01A,TCGA-77-8146-01A-11,TCGA-77-8146-01A-11R,TCGA-77-8146-01A-11R-2247-07,TCGA-LUSC
dce0ae40-4251-43e7-b25f-8b3ba700d1b0,75a4f53f-4388-4a69-8ee2-9765532b7f1c.rna_seq.augmented_star_gene_counts.tsv,TCGA-94-A5I6,TCGA-94-A5I6-01A,TCGA-94-A5I6-01A-21,TCGA-94-A5I6-01A-21R,TCGA-94-A5I6-01A-21R-A27Q-07,TCGA-LUSC
7fff3f50-1510-4cea-a335-29814fe0ab10,a124b825-db72-4667-b83f-9454e506aecc.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-A4PA,TCGA-85-A4PA-01A,TCGA-85-A4PA-01A-11,TCGA-85-A4PA-01A-11R,TCGA-85-A4PA-01A-11R-A24Z-07,TCGA-LUSC
8a64b8f7-68e8-49bf-9579-f15fe28b75dc,7d6dff55-eb14-47fa-9e09-c5980dde5f39.rna_seq.augmented_star_gene_counts.tsv,TCGA-77-8140,TCGA-77-8140-01A,TCGA-77-8140-01A-11,TCGA-77-8140-01A-11R,TCGA-77-8140-01A-11R-2247-07,TCGA-LUSC
0e480f18-0e72-444e-b7e1-956a439471ad,a21c0490-049b-4451-a714-89007edb62f5.rna_seq.augmented_star_gene_counts.tsv,TCGA-77-8130,TCGA-77-8130-01A,TCGA-77-8130-01A-11,TCGA-77-8130-01A-11R,TCGA-77-8130-01A-11R-2247-07,TCGA-LUSC
614cd2d9-e7f9-4247-a38f-f4ac8fd3b484,01c2d483-14b3-4a2e-b31c-c9b18cf68059.rna_seq.augmented_star_gene_counts.tsv,TCGA-94-8490,TCGA-94-8490-01A,TCGA-94-8490-01A-11,TCGA-94-8490-01A-11R,TCGA-94-8490-01A-11R-2326-07,TCGA-LUSC
966cba2c-ca26-4861-8ed6-d6682511000a,37926dd6-7398-47e4-b62e-d673ec619ea9.rna_seq.augmented_star_gene_counts.tsv,TCGA-90-A59Q,TCGA-90-A59Q-01A,TCGA-90-A59Q-01A-11,TCGA-90-A59Q-01A-11R,TCGA-90-A59Q-01A-11R-A26W-07,TCGA-LUSC
4bf7a91f-c267-470c-9df1-084aa8637ffe,d13be6e3-c9a9-4ff9-b5fa-6f2aac42dbce.rna_seq.augmented_star_gene_counts.tsv,TCGA-56-7823,TCGA-56-7823-01B,TCGA-56-7823-01B-11,TCGA-56-7823-01B-11R,TCGA-56-7823-01B-11R-2247-07,TCGA-LUSC
89651118-9b55-44a9-a05f-d1b9cee5271c,83d26edb-c1e0-4de3-aa5c-b22817dddb83.rna_seq.augmented_star_gene_counts.tsv,TCGA-34-2596,TCGA-34-2596-01A,TCGA-34-2596-01A-01,TCGA-34-2596-01A-01R,TCGA-34-2596-01A-01R-0851-07,TCGA-LUSC
913909bf-6da5-4af5-ad86-017f0f0743e0,82051b71-71ff-402a-a97b-d402e0e8b32b.rna_seq.augmented_star_gene_counts.tsv,TCGA-34-8456,TCGA-34-8456-01A,TCGA-34-8456-01A-21,TCGA-34-8456-01A-21R,TCGA-34-8456-01A-21R-2326-07,TCGA-LUSC
c9945774-3973-498c-a784-8a7b41b99d5d,94fd1716-2a81-4150-8816-daf54f2bb604.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-A50Z,TCGA-85-A50Z-01A,TCGA-85-A50Z-01A-21,TCGA-85-A50Z-01A-21R,TCGA-85-A50Z-01A-21R-A262-07,TCGA-LUSC
f34cfca8-0af0-4bd3-be67-a79d5bb31825,89932427-8666-4c29-b628-d2c78ac1183d.rna_seq.augmented_star_gene_counts.tsv,TCGA-NC-A5HT,TCGA-NC-A5HT-01A,TCGA-NC-A5HT-01A-11,TCGA-NC-A5HT-01A-11R,TCGA-NC-A5HT-01A-11R-A26W-07,TCGA-LUSC
cbdb3461-117e-47e5-949b-858e21b4681f,3584a182-0850-4df8-a0f2-f159a43330dc.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-8048,TCGA-85-8048-01A,TCGA-85-8048-01A-11,TCGA-85-8048-01A-11R,TCGA-85-8048-01A-11R-2247-07,TCGA-LUSC
a94794ac-2691-4a8a-8329-c5aae6669d16,c3878bd6-8b79-422b-9512-0fe3a9df83e7.rna_seq.augmented_star_gene_counts.tsv,TCGA-66-2793,TCGA-66-2793-01A,TCGA-66-2793-01A-01,TCGA-66-2793-01A-01R,TCGA-66-2793-01A-01R-1201-07,TCGA-LUSC
02a9936a-363e-4874-8f97-715a117973bd,b605621a-61c1-4542-b6c7-3f4729e68b9f.rna_seq.augmented_star_gene_counts.tsv,TCGA-92-8063,TCGA-92-8063-01A,TCGA-92-8063-01A-11,TCGA-92-8063-01A-11R,TCGA-92-8063-01A-11R-2247-07,TCGA-LUSC
a5101858-cab5-42b7-af4f-6f75dd62c36c,2e90137c-306a-4aee-b772-18827857d2e1.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-8350,TCGA-85-8350-01A,TCGA-85-8350-01A-11,TCGA-85-8350-01A-11R,TCGA-85-8350-01A-11R-2296-07,TCGA-LUSC
6856eeab-2013-4450-a936-fd647bde89ae,8b932b5b-fbbe-4c7b-aa17-4f243468ef4b.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-7698,TCGA-85-7698-01A,TCGA-85-7698-01A-11,TCGA-85-7698-01A-11R,TCGA-85-7698-01A-11R-2125-07,TCGA-LUSC
90cf1bc5-1f8a-47b9-af32-12738b749817,5f69a28f-f424-4985-ae34-42a53d4803cc.rna_seq.augmented_star_gene_counts.tsv,TCGA-77-A5GH,TCGA-77-A5GH-01A,TCGA-77-A5GH-01A-11,TCGA-77-A5GH-01A-11R,TCGA-77-A5GH-01A-11R-A27Q-07,TCGA-LUSC
61281e25-4a72-4567-b7d1-4ab5ce586235,de204810-46e9-487e-8163-3103bc7d1544.rna_seq.augmented_star_gene_counts.tsv,TCGA-43-6771,TCGA-43-6771-01A,TCGA-43-6771-01A-11,TCGA-43-6771-01A-11R,TCGA-43-6771-01A-11R-1820-07,TCGA-LUSC
9d26a39d-2a0e-44d5-b71e-daa141f5bb83,17f3878a-810e-4487-b862-36f848946fdc.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-8276,TCGA-85-8276-01A,TCGA-85-8276-01A-11,TCGA-85-8276-01A-11R,TCGA-85-8276-01A-11R-2296-07,TCGA-LUSC
460ef0b3-7898-4f4d-94a0-21a6aa7440e1,a5b6ff9c-a3b0-4069-a135-9286fd9814e8.rna_seq.augmented_star_gene_counts.tsv,TCGA-56-A4BY,TCGA-56-A4BY-01A,TCGA-56-A4BY-01A-11,TCGA-56-A4BY-01A-11R,TCGA-56-A4BY-01A-11R-A24H-07,TCGA-LUSC
8d01df6d-4573-46dd-8f59-2b7b9aba7269,d461344d-7dab-4b6a-8fe6-259fe6452ecd.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-8582,TCGA-85-8582-01A,TCGA-85-8582-01A-21,TCGA-85-8582-01A-21R,TCGA-85-8582-01A-21R-2403-07,TCGA-LUSC
3f734a27-3086-492f-9e13-eab18d41fed3,f2b407a3-4675-424d-beba-b7177a5df748.rna_seq.augmented_star_gene_counts.tsv,TCGA-68-7756,TCGA-68-7756-01A,TCGA-68-7756-01A-11,TCGA-68-7756-01A-11R,TCGA-68-7756-01A-11R-2125-07,TCGA-LUSC
6938d1db-96a5-4250-9e5b-a13196bbaa67,1db59c3c-a6f8-4a45-9e1a-82b154577467.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-8351,TCGA-85-8351-01A,TCGA-85-8351-01A-11,TCGA-85-8351-01A-11R,TCGA-85-8351-01A-11R-2296-07,TCGA-LUSC
d7550b55-333d-415d-8360-e0f2e70634ce,124b3a55-c2b5-4299-b9ee-42da2bdeaa70.rna_seq.augmented_star_gene_counts.tsv,TCGA-92-8064,TCGA-92-8064-01A,TCGA-92-8064-01A-11,TCGA-92-8064-01A-11R,TCGA-92-8064-01A-11R-2247-07,TCGA-LUSC
0b050c63-6aed-4573-bac1-30d36781fb1a,56ef1e18-3469-4e54-b117-4927b46c8b02.rna_seq.augmented_star_gene_counts.tsv,TCGA-L3-A4E7,TCGA-L3-A4E7-01A,TCGA-L3-A4E7-01A-11,TCGA-L3-A4E7-01A-11R,TCGA-L3-A4E7-01A-11R-A24Z-07,TCGA-LUSC
ba47cbb5-556b-490b-af63-a5005ee42f11,2bfa31db-ff7b-4ba0-8412-c5b9c517e3c1.rna_seq.augmented_star_gene_counts.tsv,TCGA-21-5782,TCGA-21-5782-01A,TCGA-21-5782-01A-01,TCGA-21-5782-01A-01R,TCGA-21-5782-01A-01R-1635-07,TCGA-LUSC
75687790-7c48-4de5-9e8b-6a82ea97ddd1,3bc5448b-cfac-4845-b8f2-368dd96d678a.rna_seq.augmented_star_gene_counts.tsv,TCGA-56-8622,TCGA-56-8622-01A,TCGA-56-8622-01A-11,TCGA-56-8622-01A-11R,TCGA-56-8622-01A-11R-2403-07,TCGA-LUSC
7b27b23a-d94c-4a9e-bf22-d8209a4bc6ef,b949ed76-60a2-4a59-b14f-0d215e69b71b.rna_seq.augmented_star_gene_counts.tsv,TCGA-18-3417,TCGA-18-3417-01A,TCGA-18-3417-01A-01,TCGA-18-3417-01A-01R,TCGA-18-3417-01A-01R-1443-07,TCGA-LUSC
dacb9396-4037-4313-bebc-074ffeab0d29,cc084786-60fc-4e72-9ee4-655483cdb07a.rna_seq.augmented_star_gene_counts.tsv,TCGA-66-2758,TCGA-66-2758-01A,TCGA-66-2758-01A-02,TCGA-66-2758-01A-02R,TCGA-66-2758-01A-02R-0851-07,TCGA-LUSC
6babd1cf-b5e2-4a88-bcfa-b1a2da49f768,edcec9e8-6543-45e3-a084-0ad60883f24b.rna_seq.augmented_star_gene_counts.tsv,TCGA-37-3789,TCGA-37-3789-01A,TCGA-37-3789-01A-01,TCGA-37-3789-01A-01R,TCGA-37-3789-01A-01R-0980-07,TCGA-LUSC
2773ff80-83f6-4e19-a384-e2f0e7ae92b3,b79f8294-ec5f-4d9c-9246-c695564f41ce.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-7950,TCGA-85-7950-01A,TCGA-85-7950-01A-11,TCGA-85-7950-01A-11R,TCGA-85-7950-01A-11R-2187-07,TCGA-LUSC
1677f6e6-b177-4f08-9621-4f762c3a2e45,363f4a46-e1c5-4cf6-bfd7-101f7810530c.rna_seq.augmented_star_gene_counts.tsv,TCGA-77-7139,TCGA-77-7139-01A,TCGA-77-7139-01A-11,TCGA-77-7139-01A-11R,TCGA-77-7139-01A-11R-2045-07,TCGA-LUSC
00810078-a4fc-4e1d-bbdc-e5e0d3080025,7fe52cc9-d15b-49da-b1fe-e5aacf530c36.rna_seq.augmented_star_gene_counts.tsv,TCGA-85-8049,TCGA-85-8049-01A,TCGA-85-8049-01A-11,TCGA-85-8049-01A-11R,TCGA-85-8049-01A-11R-2247-07,TCGA-LUSC
dcbc607b-f0c0-4771-b5eb-2f8defb490a9,4c87674d-dd05-490d-a584-84490509f4d4.rna_seq.augmented_star_gene_counts.tsv,TCGA-33-4583,TCGA-33-4583-01A,TCGA-33-4583-01A-01,TCGA-33-4583-01A-01R,TCGA-33-4583-01A-01R-1443-07,TCGA-LUSC
6e46c824-acbb-4ef1-9b07-f952f89526dc,46dc8d50-6055-4d83-a837-543500f0095d.rna_seq.augmented_star_gene_counts.tsv,TCGA-NC-A5HD,TCGA-NC-A5HD-01A,TCGA-NC-A5HD-01A-11,TCGA-NC-A5HD-01A-11R,TCGA-NC-A5HD-01A-11R-A26W-07,TCGA-LUSC
3bc1adb4-ab96-4a37-8df8-8cf9f8689523,cbd11e4b-dccd-4881-aa6f-9c6bf2c0a213.rna_seq.augmented_star_gene_counts.tsv,TCGA-63-A5M9,TCGA-63-A5M9-01A,TCGA-63-A5M9-01A-11,TCGA-63-A5M9-01A-11R,TCGA-63-A5M9-01A-11R-A26W-07,TCGA-LUSC
84bb43ac-afd4-4f2b-aeee-bdbe0d2e8d88,3ab1dfbc-ab83-446e-b680-cd6aec12b177.rna_seq.augmented_star_gene_counts.tsv,TCGA-22-5479,TCGA-22-5479-01A,TCGA-22-5479-01A-31,TCGA-22-5479-01A-31R,TCGA-22-5479-01A-31R-1949-07,TCGA-LUSC
0bfe52ec-dbe3-44e7-8c14-78391445537c,ab2da4c5-955f-4072-8021-6d2a617089db.rna_seq.augmented_star_gene_counts.tsv,TCGA-77-7141,TCGA-77-7141-01A,TCGA-77-7141-01A-11,TCGA-77-7141-01A-11R,TCGA-77-7141-01A-11R-2045-07,TCGA-LUSC
